yy;mm;dd;1;4;5;9;10;12;13;15;16;17;18;19;20;21;22;23;24;25;26;27;29;30;31;33;34;35;37;40;41;44;45;46;47;48;49;50;54;55;57;58;60;62;64;65;66;67;99;100;101;102;77;78;79;80;81;82;83;84;85;88;89;105;106;107;108;96;97;109;110;111;112;113;98;114;115
2016;3;15;0;NA;NA;0.6;1.6;NA;NA;0.2;0.4;NA;NA;NA;NA;NA;NA;NA;0;NA;1.2;NA;NA;0.8;2;NA;0;0.8;NA;0.2;0;1.8;0.6;0;NA;NA;NA;NA;0;NA;0;0;1.2;NA;0.4;NA;NA;NA;0.6000000000000001;0;0;0;1;0.8;0;0;0.4;2;0.8;2;0.4;0;1.6;0.2;2.8;0;NA;0;0.6000000000000001;0;NA;0;0.2;0;0;0;0.8
2016;3;16;12;NA;NA;9.6;9.4;NA;NA;5;7.4;NA;NA;NA;NA;NA;NA;NA;0;NA;5.6;NA;NA;8.4;NA;NA;0.4;17.4;NA;0.6000000000000001;2.2;21.2;4;3.2;NA;NA;NA;NA;2;NA;2.4000000000000004;1.6;8.6;NA;4.4;NA;NA;NA;4.2;2.2;1.2;0.4;6.2;1.6;0.6000000000000001;1;9;32.6;13.6;6.2;5.6000000000000005;4.6000000000000005;4.8;6;5.4;NA;NA;2.8000000000000003;2.2;0.4;NA;2.4000000000000004;3.4000000000000004;NA;0.2;0.4;7.4
2016;3;17;0.6000000000000001;NA;NA;0;0;NA;NA;0;0.2;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0.6000000000000001;NA;NA;0;0.8;NA;0;0;0.4;0;0.4;NA;NA;NA;NA;0;NA;0;0;1.4000000000000001;NA;0;NA;NA;NA;0.2;0;0.2;0;0.4;0;0;0;0;0.4;0.8;0.2;0;0;0;0.8;0;NA;NA;0;0;NA;NA;0;0.4;0;0;NA;0.2
2016;3;18;0;NA;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;NA;0;NA;0;0;0;NA;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0
2016;3;19;0;NA;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;NA;0;NA;0;0;0;NA;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0
2016;3;20;0;NA;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;NA;0;NA;0;0;0;NA;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0
2016;3;21;0;NA;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;NA;0;NA;0;0;0;NA;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;0
2016;3;22;0;NA;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;NA;0;NA;0;0;0;NA;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0
2016;3;23;0;NA;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;4.6;1;4.3999999999999995;NA;0;3.8000000000000003;NA;0;0;0;0;0;NA;0;NA;NA;0;NA;0;0;0;NA;0;NA;0;NA;1;0;0;NA;0.2;0;0;0;0.6000000000000001;0;0;0;0;0;0;1;0.2;0;0;0;0;0;NA;0;0;0;0;0;2.8
2016;3;24;0;NA;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0.6000000000000001;0;0;0;0;NA;0;NA;NA;0;NA;0;0;0;NA;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0.2;0
2016;3;25;0;NA;NA;0.2;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;1.8;0;0;0;NA;0;NA;NA;1.4000000000000001;NA;0;0;0;NA;1.4000000000000001;NA;0.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA
2016;3;26;0;NA;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;NA;0;NA;0;0;0;NA;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0
2016;3;27;0;NA;NA;0.2;0;2;NA;0;0.4;NA;NA;NA;NA;NA;0;NA;0;NA;0.6000000000000001;NA;1.4000000000000001;0.2;0.8;NA;0;0.8;NA;0;0.6000000000000001;0.6000000000000001;0;0;NA;0;NA;NA;0.2;NA;0;0;0.2;NA;0.6000000000000001;NA;0.8;NA;0.2;0;0;0;0;NA;0;0;1;1.8;NA;NA;0;NA;NA;0.2;1.6;0;0.4;0.4;0.4;0;NA;0;0;0;0;0;0.2
2016;3;28;1.6;NA;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0.2;NA;0;NA;0;NA;0;0;0.2;NA;1.8;0;NA;0.4;0;0;0;2;NA;0;NA;NA;1.8;NA;0.4;0;0;NA;0;NA;0;NA;0;0.4;0.6;0.2;0;0;0.4;2;0;0;0;0;0;2;0;0;0;0.2;0.2;0;0;0.6;NA;0.8;0;0.6000000000000001;0.6000000000000001;0.4;0.2
2016;3;29;2.2;NA;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0.6000000000000001;0;NA;0;1.2000000000000002;0;0;1.4000000000000001;NA;0;NA;NA;6.8;NA;1;0;0;NA;0;NA;0;NA;0;1.2;0;0.2;0;0;0.2;1;0;0;2.2;0.2;0;5.2;0;0;0;0.2;0;0;0;0.2;NA;0.4;0;1.8;0;0;0
2016;3;30;0;NA;NA;0;0.2;3.6;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;1.6;0;NA;0;0;NA;0;0;2.6;0;0;NA;0;NA;NA;NA;NA;0;0;0;NA;0;NA;0;NA;2.2;0;0;0;1;0;0;0;0.6000000000000001;3.6;0;0;0;0;0;1.2;0;0;0;0;0;0;NA;0;0;0.4;0;0;2.4
2016;3;31;2.6;NA;NA;2.8;17.2;19.400000000000002;NA;9;4.2;NA;NA;NA;NA;NA;4;NA;0;NA;7.8;NA;12.2;21.4;13.8;NA;0.4;11;NA;0;1.2000000000000002;14.6;9.2;2.2;NA;1;NA;NA;6;NA;0.2;0.2;1.6;NA;2.8;NA;3;NA;24.2;1;0.2;0.2;8.8;6.2;0.4;1.4000000000000001;11.8;17;1.2000000000000002;0.8;0.6000000000000001;5;10.2;24;7;0.4;5.4;1;4.4;0;NA;0.8;2.8000000000000003;1.8;0;NA;36.4
2016;4;1;0;0.2;NA;0;0.2;1.4000000000000001;NA;0.2;0.2;NA;NA;NA;NA;NA;0.2;NA;0;NA;1;NA;0.6000000000000001;1.4000000000000001;0.4;NA;0.2;0.2;NA;0;0;1.6;0.6000000000000001;0.4;NA;0;NA;0;0.2;NA;0;0;0;NA;0;NA;0;0.4;1.6;0.2;0;0;1;0.4;0;0.4;0.4;0.8;0;0.2;0;0.8;0.4;0.8;0.6000000000000001;0;0.2;0;0;0.2;NA;0.4;0.6000000000000001;0;0.2;NA;3
2016;4;2;0.8;1.4000000000000001;NA;0;0;0.6000000000000001;NA;0.8;0;NA;NA;NA;NA;NA;0.2;NA;0;NA;0;NA;0;0;0;NA;3.2;0;NA;0;0;0;0;0.4;NA;3.6;NA;0.6000000000000001;0.2;NA;0.2;0;0.8;NA;0;NA;0;0;0;0.4;0;0;0;0;0.2;0.6000000000000001;0;0.6000000000000001;5.4;0.4;0;0;0;0;0;0;0;0;0;0;NA;2.2;0.2;0;0;NA;0
2016;4;3;0.8;2;NA;0.2;6.4;6.2;NA;7.2;2.4000000000000004;NA;NA;NA;NA;NA;3.6;NA;0;NA;1.6;NA;5.4;4.2;5.2;NA;0;3.6;NA;0;0.2;4.4;2.2;0.8;NA;3;NA;1.2000000000000002;2.6;NA;0.2;0;2.6;NA;1.2000000000000002;NA;0.4;1.8;4.2;0.6000000000000001;0;0;3.2;2;0;0.4;5.8;5.8;2.8000000000000003;2.6;0.6000000000000001;0.6000000000000001;2;5;2.2;0.6000000000000001;1.4000000000000001;0.4;1.2;0.2;NA;1;4.8;1;0.2;NA;5.4
2016;4;4;3.2;3.8000000000000003;NA;6.2;15.6;19.6;NA;13.8;6.8;NA;NA;NA;NA;NA;7.4;NA;0;NA;12.8;NA;25;49.2;25.6;NA;1;20;NA;0.8;0.4;21.599999999999998;13.799999999999999;3;NA;3.2;NA;4.2;7.2;NA;0.8;0.8;4.2;NA;10.4;NA;7.4;7;40.4;1.4000000000000001;0.8;0.6000000000000001;25.599999999999998;7.6;1;1.6;25.2;17.400000000000002;2.8;5.6;3.6;4;15.2;50.2;10;0.8;6.4;5;4.8;0.4;NA;1.2000000000000002;7.2;1;0.4;NA;53.6
2016;4;5;7.8;7.6;NA;4;18.2;14.6;NA;9.4;7.6;NA;NA;NA;NA;NA;6.4;NA;0;NA;4.8;NA;13.6;21.6;7.6;NA;11.6;3.2;NA;1.4000000000000001;7.2;17.2;7.8;10.200000000000001;NA;6.8;NA;4.8;19;NA;3.4;4.4;6.2;NA;6.4;NA;3.6;3.6;22.8;7.2;5.4;2.4;11.8;7.3999999999999995;6.8;15.6;12.6;14.8;6.4;7.2;5.6;17.6;6.8;17.4;4.800000000000001;6;2.2;1.8;1.8;1.8;NA;11.8;6.8;10.2;2.8;NA;30.400000000000002
2016;4;6;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0.6000000000000001;0;NA;0;1;0;0;1.2;NA;0.2;NA;0;1.8;NA;0;0.8;0;NA;0;NA;0.2;0.2;0;0;0;0;0;0;0;1.2;0;0;0;0;0;1.6;0;0;0;0.2;0;0.2;0;0;NA;3;0;2;0;NA;0
2016;4;7;0;0;NA;0;1;4.2;NA;0;0;NA;NA;NA;NA;NA;0.4;NA;0;NA;1;NA;5.6;6.8;4.2;NA;0;5;NA;0;0;7.8;0;0;NA;0;NA;0;0;NA;0;0;0;NA;0;NA;0;0.2;7;0;0;0;2.6;0.2;0;0;5.8;4;0;0.4;0;0;0;8;0.8;0;1;0;0;0;NA;0;0;0;0;NA;5
2016;4;8;7.8;16;NA;21.400000000000002;30;30.4;NA;33.6;27.8;NA;NA;NA;NA;NA;NA;NA;0;NA;20.6;NA;28.6;28;28.4;NA;0.8;31.6;NA;13;18.2;37;31.8;8.4;NA;10;NA;7.6000000000000005;NA;NA;3.6;20.6;10.4;NA;8;NA;NA;NA;29.4;8;11;16.4;23.6;34;9.6;9.8;28.6;33;10;13.799999999999999;27.4;6.8;27.6;36.8;15.6;15;NA;20.8;17.400000000000002;19.4;NA;2;19.2;9.6;18.2;NA;41.8
2016;4;9;0.6;0.2;NA;0;0.4;NA;NA;0.2;0.6;NA;NA;NA;NA;NA;NA;NA;0;NA;0.2;NA;0;0.6;0;NA;0;0;NA;0.6000000000000001;0.2;1;0.4;0.2;NA;0.4;NA;0.4;NA;NA;0;0;0.2;NA;0;NA;NA;NA;0.8;0.8;0.2;0.2;0;0.2;0.4;0;0.2;2.2;0;0;0.2;0.2;0;0.4;0.4;0.2;NA;0;0.4;0;NA;0.4;5;0;0;0;1.2000000000000002
2016;4;10;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0
2016;4;11;0;0;NA;0;2.4;5.8;NA;0.2;0;NA;NA;NA;NA;NA;0;NA;0;NA;1.6;NA;4;8;1;NA;0;0.6000000000000001;NA;0.4;0;6.800000000000001;0.6000000000000001;0;NA;0;NA;0;0;NA;0;0;0;NA;0;NA;0;1.2000000000000002;11.8;0;0;0;4;0;0;0;3.6;6.2;0;0.2;0;0;0.6000000000000001;6.4;0.6000000000000001;0;0.4;0;0.6000000000000001;NA;NA;0;NA;0;0;NA;3.8
2016;4;12;0;0;NA;0;0.8;0.4;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;NA;0;NA;0;NA;0;0;0;0;0;0;0;0;0.2;0.4;0;0;0;0;0;0;0.6;0;0;0;0.4;0;NA;0;0;0;0;0;0
2016;4;13;2.4;2.8000000000000003;NA;5.8;0.4;0.4;NA;2.6;1.6;NA;NA;NA;NA;NA;1.6;NA;0;NA;3.8000000000000003;NA;2.4;1.8;1.4000000000000001;NA;4;1.8;NA;0.6;0.6000000000000001;2.4;1.2;2.6;NA;5;NA;2.8000000000000003;1.6;NA;2.4;0.2;1.2;NA;2.8000000000000003;NA;2.4000000000000004;NA;1;1.4;0.6000000000000001;1.2;3.2;0.6;1;0.8;4.8;0.6000000000000001;3.4;1.6;1.2;3.6;1.6;1.4;4.6;0.8;4.6;4;3.4;0;NA;2.8000000000000003;2.2;0.8;0.4;0.8;1.4
2016;4;14;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0.2;0;NA;0;0;0;0;0.4;NA;0.2;NA;0;0.4;NA;0;0;0;NA;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0.6000000000000001;0;0.2;0.2;0;0;0;0;0.2;0;0;0;NA;0.4;0;0;0;0;0
2016;4;15;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0.2;0;NA;0.2;1.4000000000000001;0.4;0;0.6000000000000001;NA;0;NA;0;2.4;NA;0.2;0;0;NA;1.2;NA;0;0.6000000000000001;0;0;0;0;0;0;0;0.4;0;0;0;0;0;1.2000000000000002;0;0;0.2;0;0;1.4;0;NA;NA;0.6000000000000001;0;0.6000000000000001;0;0;0.4
2016;4;16;3;2;NA;2;1.8;7;NA;0.8;0.8;NA;NA;NA;NA;NA;0;NA;0;NA;1.6;NA;0.4;0.8;4.8;NA;2;2.8;NA;0;4;2.4;0;4.6000000000000005;NA;1.6;NA;1.4;6.6;NA;1;1.6;0.6;NA;1.6;NA;2.8;2;1;3;1.2000000000000002;0.4;0;0;2.6;5.2;1;5.4;1.7999999999999998;0.8;1;8;0;0.4;1;2;0.4;2;0.2;0.8;NA;2.2;1;4.2;0.4;0;3.2
2016;4;17;8.4;10.6;NA;7.6;14.600000000000001;20.2;NA;4.4;5.4;NA;NA;NA;NA;NA;7.4;NA;0;NA;19.8;NA;11.2;4.3999999999999995;6.4;NA;14.6;2.4;NA;7.4;7.4;11.4;8.2;11.2;NA;8.2;NA;9;14;NA;5;10.6;7;NA;7.8;NA;7.6000000000000005;NA;3.8000000000000003;8.2;8.6;6.6000000000000005;6.6;8.4;8.2;10.4;13.200000000000001;18.4;9.2;6;7;12.4;9.4;4.4;15.600000000000001;9.4;8.8;11;11.4;6.6000000000000005;NA;11.4;5.6;10.4;6.8;9;3.6
2016;4;18;0;0;NA;0.2;1.2000000000000002;2;NA;0;0.4;NA;NA;NA;NA;NA;0.6000000000000001;NA;0;NA;1.4;NA;0.8;1.2;2.6;NA;0;4.2;NA;0;0;2.2;0.2;0.2;NA;0;NA;0;0;NA;0;0;0;NA;2;NA;0.2;NA;1.2000000000000002;0.4;0;0;0.8;1;0.2;0;2.6;1.2;0;1;0;0;0;1.2000000000000002;1.2000000000000002;0.2;0.6;0.4;1.8;NA;NA;0.2;0;0;0;0.2;0.4
2016;4;19;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;0;0.2;NA;0;0;0;NA;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;NA;0;0;0
2016;4;20;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0
2016;4;21;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0
2016;4;22;0;0;NA;0.6000000000000001;0;0;NA;0;0;NA;NA;NA;NA;NA;2;NA;0;NA;2.5999999999999996;NA;0;0;0.2;NA;2;0.4;NA;0;0.6000000000000001;0;0.4;0.4;NA;0.4;NA;0;0.6000000000000001;NA;2;0;0;NA;0.2;NA;0.4;0.2;0;0;0;0.2;0;4;0;0;1.2;0;0.6000000000000001;0.2;0.6000000000000001;1.6;4.3999999999999995;0;2.6;0;0.8;0.2;0.2;0;NA;3.4;0.2;0.2;1.4;1.5999999999999999;0
2016;4;23;0;0.4;NA;0.4;1.6;1;NA;2;1.2;NA;NA;NA;NA;NA;2;NA;0;NA;0;NA;2.2;1.4;1.6;NA;0;0.2;NA;2.8000000000000003;0;6.6;2.2;0;NA;0;NA;0;4.6;NA;0;0.8;0;NA;0.8;NA;1;NA;0.6;0;0.4;0.8;6.2;4.8;0.2;0;2.4;2.4;0;0.2;0.6000000000000001;1.2;13.8;2;0.2;0.2;2.4;0.2;4.2;0.6000000000000001;NA;0;1.4;1.4;0.6000000000000001;7.6000000000000005;0.4
2016;4;24;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;0;0.8;NA;0;0;0;NA;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;NA;0;0;0.2;0;0;0
2016;4;25;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;0;3.2;NA;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0
2016;4;26;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;0;0.2;NA;0;0.8;0;NA;0;NA;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0
2016;4;27;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0.4;0;NA;0;0;0;0;0.2;NA;0;NA;0;1.8;NA;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;NA;0.2;0;0;0;0;0
2016;4;28;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0
2016;4;29;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;0;0;NA;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0
2016;4;30;21.8;6.8;NA;10;13.8;NA;NA;14.6;10;NA;NA;NA;NA;NA;NA;NA;0;NA;14;NA;15.2;14.8;21.2;NA;15.4;17.6;NA;13.6;8.2;20.8;9.6;20.2;NA;9.2;NA;14.4;11;NA;7.6;8;12.4;NA;18.6;NA;NA;NA;15;16.6;13.4;12.4;15.799999999999999;13.2;15.2;15.4;13.8;16.6;11.4;14.2;13.8;22.8;13;13.6;12.8;11.6;NA;8.2;NA;NA;NA;13.8;4.4;11;11.200000000000001;12.6;19.2
2016;5;1;0;8.8;NA;3.4;6.4;NA;NA;18.400000000000002;11.8;NA;NA;NA;NA;NA;NA;NA;0;NA;17.6;NA;9.2;9;17.400000000000002;NA;0;29.4;NA;1.2;0;16.4;5.4;0;NA;NA;NA;0;3.4;NA;1.4;0.4;12.2;NA;0.6;NA;NA;NA;11.4;0;0;0.8;11.4;3;0.2;0;21.4;13;6.2;11.6;3;0.2;7.4;10;14.8;0.4;NA;0.4;NA;1;NA;0.4;11.4;0;0.8;1.2;12
2016;5;2;0;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;NA;0;NA;0;0.4;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0
2016;5;3;0;0;NA;0;0;0;NA;0.4;0;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;0.2;0;0;0;0;0;NA;0;3.8000000000000003;NA;0;NA;0;NA;0;NA;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0.2;0;0.6000000000000001;0;0;NA;0;0;0.2;0;0;0
2016;5;4;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0
2016;5;5;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;NA;0;NA;0;0;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0
2016;5;6;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;NA;0;NA;0;0;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0
2016;5;7;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;NA;0;NA;0;0;0;NA;0;0;0.6000000000000001;NA;0;3;NA;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;NA;2;NA;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0
2016;5;8;0;0;NA;0.8;3.8000000000000003;8.8;NA;0.4;0;NA;NA;NA;2.6;NA;0.4;NA;0;1.6;0.6000000000000001;NA;1.8;4;2.6;NA;1;2.6;NA;0;0.2;4.8;0;1.6;2.6;0.6000000000000001;NA;0.2;0.4;NA;0.2;0.2;0.2;NA;1.8;NA;1.2;1.2000000000000002;6;0;0;0;1.8;0.4;0;0.6000000000000001;2.2;8.4;1;0.6000000000000001;2.2;2.4;0.2;3.4;0.6000000000000001;0;0.6000000000000001;3.2;1.4;0;NA;1.6;0;0.4;0;0;5.2
2016;5;9;8.8;5.8;NA;4.6;6.6000000000000005;11.200000000000001;NA;4.6000000000000005;4.2;NA;NA;NA;NA;NA;3.6;NA;0;9.8;7.8;NA;7.6;9.6;11;NA;4;9.8;NA;0.8;4.2;8;3;13.6;NA;7.6000000000000005;NA;8;12.2;NA;3;3.2;6;NA;11.200000000000001;NA;7.2;8.6;8.8;5.8;2.2;1;5.2;4.4;3.6;11.6;9;10;7.4;3.4;2;15.2;5;9.200000000000001;6.4;2.6;6.2;10;5.2;0.6000000000000001;NA;8.4;2.8000000000000003;4.4;1;0.8;NA
2016;5;10;6.3999999999999995;7.4;NA;3;9.8;10.4;NA;11.8;9;NA;NA;NA;NA;NA;6.6000000000000005;NA;0;7.8;5.6000000000000005;NA;7.2;9;7.8;NA;4.6;6.2;NA;2.6;1.6;10;5.8;6.6000000000000005;9.2;7.2;NA;7;6.4;NA;5.4;1.6;6.8;NA;7.8;NA;4.2;6.3999999999999995;9;5;3.4000000000000004;2.8;8.2;5;3.6;7;8.4;10.4;6.8;6.2;2.6;6.8;6.2;9.4;6.6000000000000005;2.4000000000000004;5.6;8;5.4;3.2;NA;6;8.4;2.6;3.2;2.6;9.2
2016;5;11;20.8;26.4;NA;22.6;54.4;58;NA;37.4;28;NA;NA;NA;20.4;NA;35.4;NA;0;30.400000000000002;27;NA;37.4;74.8;37.6;NA;12.8;85.6;NA;23;19.4;83;31.8;9.4;22.6;23;NA;16.8;22;NA;12;25.2;26.6;NA;20.2;NA;19.6;20;80.6;21.400000000000002;15.8;16.8;50.199999999999996;31;18;17;34.199999999999996;60.8;25.2;28;32.6;15.4;29.2;80.8;28;23.8;21.6;21.6;17.2;16.8;NA;17.2;33;18.2;17.2;22.8;81.6
2016;5;12;2.8000000000000003;2.2;NA;4.2;3.4;3;NA;2.6;0.6000000000000001;NA;NA;NA;NA;NA;3.6;NA;0;5.2;1.6;NA;4.4;3.2;3.8;NA;0;2;NA;2.4;0.8;2.6;2.6;0.8;1.2000000000000002;0.8;NA;1.6;5.4;NA;0.6000000000000001;0.6000000000000001;1;NA;8;NA;5;NA;2.2;4.4;0.6000000000000001;2.2;2.4;2.6;2.6;1;4.2;2.8000000000000003;1;1.6;2.6;0.8;2;3;3.4;1.8;2.4;8.4;3.8;2;NA;0.4;0.8;1.6;3;1.6;3.8
2016;5;13;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0.2;NA;0;0.2;0;NA;0;0;0;NA;0;0;NA;0;6.4;0;0;0;NA;0;NA;0;2;NA;0;0.6000000000000001;0;NA;2.2;NA;0.4;0.8;0;0;0;0;0;0;0;0.2;0;0;0;0;0.2;3;0;0;0;0;0.2;0.2;0;0;NA;0;0.2;0.2;0;0.2;0
2016;5;14;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;NA;0;NA;0;0;0;NA;0;0;0;NA;0;0;NA;0.2;0;0;0;0.2;0;0;NA;0;6.6;NA;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0.4;0;0.4;0;NA;0;0;0;0;0.2;0
